user,rate_blink_left,rate_blink_right,rate_smile_or_not,blink_left,blink_right,smile_or_not
3,0.72,0.29,0.26,0,1,0
3,0.99,0.99,0.04,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.07,0,0,0
3,0.99,0.99,0.03,0,0,0
3,0.99,0.99,0.05,0,0,0
2,0.99,0.99,0.08,0,0,0
2,0.99,0.99,0.13,0,0,0
2,0.91,0.67,0.18,0,0,0
2,0.85,0.83,0.34,0,0,0
2,0.99,0.69,0.08,0,0,0
2,0.89,0.85,0.17,0,0,0
2,0.52,0.26,0.99,0,1,1
2,0.77,0.75,0.01,0,0,0
2,0.84,0.76,0.14,0,0,0
2,0.98,0.99,0.25,0,0,0
2,0.99,0.95,0.16,0,0,0
2,0.81,0.8,0.18,0,0,0
2,0.68,0.64,0.16,0,0,0
2,0.91,0.7,0.28,0,0,0
2,0.88,0.99,0.16,0,0,0
2,0.95,0.99,0.31,0,0,0
2,0.99,0.91,0.19,0,0,0
2,0.99,0.75,0.33,0,0,0
2,0.95,0.99,0.31,0,0,0
2,0.95,0.67,0.12,0,0,0
2,0.99,0.82,0.17,0,0,0
2,0.88,0.86,0.32,0,0,0
2,0.5,0.35,0.01,0,1,0
2,0.84,0.99,0.36,0,0,0
2,0.62,0.7,0.08,0,0,0
2,0.99,0.99,0.15,0,0,0
2,0.99,0.83,0.2,0,0,0
2,0.68,0.68,0.41,0,0,1
2,0.6,0.61,0.27,0,0,0
2,0.99,0.99,0.06,0,0,0
2,0.99,0.99,0.03,0,0,0
2,0.81,0.65,0.6,0,0,1
2,0.03,0.22,0.06,1,1,0
2,0.99,0.85,0.16,0,0,0
2,0.67,0.79,0.09,0,0,0
2,0.02,0.22,0.17,1,1,0
2,0.99,0.97,0.04,0,0,0
2,0.99,0.99,0.06,0,0,0
2,0.62,0.78,0.51,0,0,1
2,0.99,0.77,0.02,0,0,0
2,0.49,0.4,0.2,1,1,0
2,0.57,0.2,0.98,0,1,1
2,0.99,0.99,0.27,0,0,0
2,0.99,0.99,0.06,0,0,0
2,0.99,0.99,0.11,0,0,0
2,0.72,0.97,0.01,0,0,0
2,0.87,0.88,0.01,0,0,0
2,0.99,0.99,0.11,0,0,0
2,0.99,0.99,0.19,0,0,0
2,0.99,0.99,0.13,0,0,0
2,0.81,0.49,0.51,0,1,1
2,0.76,0.63,0.16,0,0,0
2,0.76,0.75,0.12,0,0,0
2,0.68,0.64,0.16,0,0,0
2,0.35,0.34,0.08,1,1,0
2,0.5,0.4,0.99,0,1,1
2,0.02,0.02,0.15,1,1,0
2,0.67,0.63,0.09,0,0,0
2,0.99,0.99,0.13,0,0,0
2,0.31,0.41,0.12,1,1,0
2,0.67,0.69,0.16,0,0,0
2,0.88,0.99,0.16,0,0,0
2,0.31,0.37,0.1,1,1,0
2,0.99,0.99,0.27,0,0,0
2,0.99,0.91,0.06,0,0,0
2,0.62,0.7,0.08,0,0,0
2,0.99,0.99,0.15,0,0,0
2,0.97,0.84,0.16,0,0,0
2,0.99,0.99,0.23,0,0,0
2,0.6,0.61,0.27,0,0,0
2,0.02,0.03,0.18,1,1,0
2,0.97,0.99,0.98,0,0,1
2,0.67,0.62,0.13,0,0,0
2,0.99,0.74,0.29,0,0,0
2,0.45,0.24,0.99,1,1,1
2,0.88,0.93,0.13,0,0,0
2,0.94,0.61,0.57,0,0,1
2,0.67,0.63,0.09,0,0,0
2,0.99,0.77,0.22,0,0,0
2,0.75,0.42,0.4,0,1,0
2,0.39,0.68,0.98,1,0,1
2,0.39,0.68,0.98,1,0,1
2,0.99,0.96,0.15,0,0,0
2,0.82,0.69,0.02,0,0,0
2,0.99,0.99,0.15,0,0,0
2,0.59,0.26,0.99,0,1,1
2,0.89,0.8,0.32,0,0,0
2,0.63,0.52,0.51,0,0,1
2,0.96,0.91,0.22,0,0,0
2,0.99,0.89,0.12,0,0,0
2,0.99,0.84,0.97,0,0,1
2,0.99,0.99,0.09,0,0,0
2,0.7,0.99,0.01,0,0,0
2,0.68,0.68,0.41,0,0,1
2,0.99,0.99,0.15,0,0,0
2,0.62,0.78,0.51,0,0,1
2,0.02,0.02,0.15,1,1,0
2,0.84,0.76,0.14,0,0,0
2,0.7,0.5,0.57,0,0,1
2,0.81,0.73,0.48,0,0,1
2,0.81,0.8,0.18,0,0,0
2,0.99,0.82,0.17,0,0,0
2,0.99,0.95,0.26,0,0,0
2,0.99,0.99,0.02,0,0,0
2,0.54,0.44,0.14,0,1,0
2,0.86,0.66,0.43,0,0,1
2,0.98,0.99,0.25,0,0,0
2,0.76,0.75,0.12,0,0,0
2,0.99,0.77,0.18,0,0,0
2,0.99,0.99,0.15,0,0,0
2,0.03,0.3,0.03,1,1,0
2,0.94,0.61,0.57,0,0,1
2,0.54,0.44,0.14,0,1,0
2,0.41,0.52,0.07,1,0,0
2,0.86,0.92,0.01,0,0,0
2,0.49,0.4,0.2,1,1,0
2,0.99,0.99,0.26,0,0,0
2,0.44,0.44,0.99,1,1,1
2,0.99,0.99,0.18,0,0,0
2,0.8,0.81,0.08,0,0,0
2,0.86,0.92,0.01,0,0,0
2,0.95,0.89,0.05,0,0,0
2,0.71,0.57,0.96,0,0,1
2,0.96,0.73,0.14,0,0,0
2,0.99,0.74,0.29,0,0,0
2,0.72,0.27,0.98,0,1,1
2,0.7,0.99,0.01,0,0,0
2,0.7,0.5,0.57,0,0,1
2,0.99,0.7,0.23,0,0,0
2,0.99,0.77,0.22,0,0,0
2,0.44,0.44,0.99,1,1,1
2,0.73,0.96,0.1,0,0,0
2,0.44,0.71,0.11,1,0,0
2,0.82,0.7,0.23,0,0,0
2,0.99,0.99,0.04,0,0,0
2,0.99,0.77,0.12,0,0,0
2,0.99,0.99,0.04,0,0,0
2,0.56,0.52,0.04,0,0,0
2,0.69,0.54,0.78,0,0,1
2,0.41,0.52,0.07,1,0,0
2,0.84,0.99,0.36,0,0,0
2,0.63,0.74,0.01,0,0,0
2,0.97,0.99,0.03,0,0,0
2,0.77,0.6,0.49,0,0,1
2,0.52,0.26,0.99,0,1,1
2,0.82,0.77,0.2,0,0,0
2,0.69,0.54,0.78,0,0,1
2,0.85,0.74,0.2,0,0,0
2,0.99,0.71,0.18,0,0,0
2,0.99,0.99,0.13,0,0,0
2,0.86,0.93,0.09,0,0,0
2,0.99,0.99,0.02,0,0,0
2,0.99,0.99,0.1,0,0,0
2,0.66,0.41,0.35,0,1,0
2,0.67,0.79,0.09,0,0,0
2,0.99,0.77,0.18,0,0,0
2,0.99,0.96,0.16,0,0,0
2,0.85,0.83,0.34,0,0,0
2,0.99,0.99,0.07,0,0,0
2,0.03,0.3,0.03,1,1,0
2,0.96,0.74,0.01,0,0,0
2,0.99,0.99,0.07,0,0,0
2,0.35,0.34,0.08,1,1,0
2,0.99,0.99,0.11,0,0,0
2,0.99,0.99,0.19,0,0,0
2,0.02,0.03,0.38,1,1,0
2,0.99,0.96,0.15,0,0,0
2,0.25,0.02,0.13,1,1,0
2,0.57,0.2,0.98,0,1,1
2,0.72,0.97,0.01,0,0,0
2,0.31,0.41,0.12,1,1,0
2,0.25,0.02,0.13,1,1,0
2,0.93,0.71,0.27,0,0,0
2,0.99,0.99,0.04,0,0,0
2,0.59,0.59,0.1,0,0,0
2,0.6,0.53,0.97,0,0,1
2,0.5,0.35,0.01,0,1,0
2,0.02,0.03,0.38,1,1,0
2,0.64,0.53,0.05,0,0,0
1,1,0.89,0.17,0,0,0
1,0.99,0.99,0.02,0,0,0
1,1,0.99,0.05,0,0,0
1,0.99,0.99,0.04,0,0,0
1,0.99,0.99,0.51,0,0,1
1,0.99,0.78,0.24,0,0,0
1,1,0.99,0.2,0,0,0
1,1,0.99,0.32,0,0,0
1,0.99,0.99,0.04,0,0,0
1,0.51,0.31,0.19,0,1,0
1,1,0.99,0.01,0,0,0
1,0.99,0.99,0.03,0,0,0
1,0.99,0.99,0.26,0,0,0
1,0.67,0.33,0.96,0,1,1
1,0.99,0.99,0.01,0,0,0
1,0.99,0.99,0.05,0,0,0
1,0.99,0.99,0.09,0,0,0
1,0.99,0.96,0.01,0,0,0
1,1,0.99,0.05,0,0,0
1,1,0.99,0.08,0,0,0
1,0.99,0.99,0.04,0,0,0
1,0.99,0.99,0.01,0,0,0
1,0.99,0.99,0.06,0,0,0
1,0.99,0.89,0.28,0,0,0
1,0.99,0.99,0.97,0,0,1
1,0.99,0.98,0.08,0,0,0
1,0.96,0.99,0.19,0,0,0
1,0.99,0.89,0.97,0,0,1
1,1,0.99,0.1,0,0,0
1,0.99,0.98,0.01,0,0,0
1,0.99,0.99,0.09,0,0,0
1,0.99,0.99,0.08,0,0,0
1,0.99,0.99,0.06,0,0,0
1,1,0.99,0.1,0,0,0
1,0.52,0.2,0.49,0,1,1
1,0.99,0.99,0.14,0,0,0
1,1,0.62,0.42,0,0,1
1,0.99,0.99,0.23,0,0,0
1,1,0.99,0.12,0,0,0
1,0.99,0.93,0.13,0,0,0
1,0.99,0.99,0.14,0,0,0
1,1,0.99,0.1,0,0,0
1,0.99,0.99,0.14,0,0,0
1,0.93,0.99,0.96,0,0,1
1,0.99,0.99,0.05,0,0,0
1,0.99,0.99,0.01,0,0,0
1,1,0.99,0.13,0,0,0
1,0.99,0.99,0.39,0,0,0
1,0.99,0.99,0.01,0,0,0
1,0.9,0.99,0.1,0,0,0
1,1,0.99,0.07,0,0,0
1,0.47,0.02,0.29,1,1,0
1,1,0.99,0.15,0,0,0
1,0.99,0.99,0.03,0,0,0
1,0.99,0.99,0.03,0,0,0
1,0.99,0.99,0.1,0,0,0
1,1,0.99,0.24,0,0,0
1,0.99,0.99,0.18,0,0,0
1,1,0.99,0.08,0,0,0
1,0.99,0.99,0.01,0,0,0
1,0.99,0.99,0.2,0,0,0
1,0.99,0.99,0.05,0,0,0
1,1,0.99,0.14,0,0,0
1,0.99,0.99,0.32,0,0,0
1,0.99,0.99,0.01,0,0,0
1,0.99,0.67,0.13,0,0,0
1,1,0.99,0.14,0,0,0
1,1,0.99,0.1,0,0,0
1,0.99,0.76,0.99,0,0,1
1,0.99,0.67,0.13,0,0,0
1,0.99,0.99,0.07,0,0,0
1,0.99,0.97,0.28,0,0,0
1,0.99,0.99,0.13,0,0,0
1,0.99,0.99,0.97,0,0,1
1,0.99,0.99,0.25,0,0,0
1,0.99,0.99,0.23,0,0,0
1,0.99,0.99,0.07,0,0,0
1,1,0.99,0.09,0,0,0
1,0.99,0.69,0.95,0,0,1
1,1,0.99,0.01,0,0,0
1,0.83,0.99,0.09,0,0,0
1,1,0.99,0.03,0,0,0
1,0.99,0.99,0.18,0,0,0
1,0.99,0.99,0.18,0,0,0
1,0.99,0.99,0.01,0,0,0
1,0.99,0.99,0.14,0,0,0
1,0.99,0.99,0.2,0,0,0
1,0.99,0.99,0.05,0,0,0
1,1,0.99,0.01,0,0,0
1,0.99,0.89,0.28,0,0,0
1,0.99,0.97,0.28,0,0,0
1,1,0.99,0.06,0,0,0
1,1,0.99,0.14,0,0,0
1,0.56,0.38,0.16,0,1,0
1,0.99,0.99,0.01,0,0,0
1,0.99,0.99,0.08,0,0,0
1,0.52,0.2,0.49,0,1,1
1,0.99,0.78,0.24,0,0,0
1,0.99,0.97,0.01,0,0,0
1,1,0.95,0.16,0,0,0
1,1,0.99,0.05,0,0,0
1,1,0.99,0.14,0,0,0
1,0.99,0.99,0.01,0,0,0
1,0.99,0.99,0.11,0,0,0
1,0.99,0.99,0.11,0,0,0
1,0.55,0.66,0.11,0,0,0
1,1,0.99,0.01,0,0,0
1,0.99,0.99,0.01,0,0,0
1,0.99,0.99,0.05,0,0,0
1,0.99,0.99,0.01,0,0,0
1,0.83,0.3,0.21,0,1,0
1,0.99,0.99,0.28,0,0,0
1,0.77,0.81,0.1,0,0,0
1,0.99,0.99,0.04,0,0,0
1,1,0.95,0.16,0,0,0
1,1,0.91,0.05,0,0,0
1,1,0.99,0.05,0,0,0
1,0.99,0.79,0.23,0,0,0
1,1,0.99,0.05,0,0,0
1,0.99,0.99,0.04,0,0,0
1,0.99,0.99,0.1,0,0,0
1,1,0.99,0.17,0,0,0
1,0.99,0.89,0.97,0,0,1
1,1,0.99,0.01,0,0,0
1,0.99,0.99,0.06,0,0,0
1,0.99,0.99,0.07,0,0,0
1,1,0.95,0.06,0,0,0
1,0.99,0.74,0.99,0,0,1
1,0.99,0.99,0.28,0,0,0
1,0.99,0.99,0.02,0,0,0
1,1,0.99,0.2,0,0,0
1,1,0.99,0.18,0,0,0
1,0.99,0.99,0.17,0,0,0
1,1,0.99,0.04,0,0,0
1,0.47,0.24,0.31,1,1,0
1,0.99,0.99,0.05,0,0,0
1,0.99,0.99,0.14,0,0,0
1,0.99,0.99,0.01,0,0,0
1,1,0.99,0.24,0,0,0
1,0.99,0.99,0.12,0,0,0
1,1,0.99,0.08,0,0,0
1,0.56,0.38,0.16,0,1,0
1,0.99,0.99,0.09,0,0,0
1,0.99,0.95,0.1,0,0,0
1,1,0.99,0.18,0,0,0
1,1,0.99,0.14,0,0,0
1,1,0.99,0.01,0,0,0
1,0.99,0.89,0.22,0,0,0
1,0.99,0.99,0.51,0,0,1
1,0.99,0.99,0.12,0,0,0
1,0.99,0.99,0.11,0,0,0
1,0.99,0.84,0.01,0,0,0
1,0.99,0.99,0.14,0,0,0
1,1,0.99,0.33,0,0,0
1,0.99,0.99,0.05,0,0,0
1,0.77,0.81,0.1,0,0,0
1,0.99,0.32,0.96,0,1,1
1,1,0.99,0.15,0,0,0
1,1,0.99,0.06,0,0,0
1,0.99,0.74,0.99,0,0,1
1,0.99,0.99,0.07,0,0,0
1,0.99,0.99,0.1,0,0,0
1,1,0.94,0.16,0,0,0
1,1,0.99,0.08,0,0,0
1,0.99,0.93,0.13,0,0,0
1,1,0.99,0.03,0,0,0
1,0.99,0.99,0.27,0,0,0
1,1,0.99,0.08,0,0,0
1,0.47,0.24,0.31,1,1,0
1,0.99,0.99,0.12,0,0,0
1,1,0.99,0.1,0,0,0
1,0.99,0.75,0.15,0,0,0
1,0.93,0.45,0.01,0,1,0
1,0.99,0.99,0.07,0,0,0
1,1,0.99,0.09,0,0,0
1,1,0.62,0.42,0,0,1
1,0.99,0.99,0.13,0,0,0
1,0.99,0.88,0.08,0,0,0
1,0.99,0.99,0.97,0,0,1
1,1,0.99,0.18,0,0,0
1,0.99,0.96,0.17,0,0,0
1,0.99,0.99,0.01,0,0,0
1,0.99,0.99,0.04,0,0,0
1,0.99,0.99,0.14,0,0,0
1,1,0.99,0.23,0,0,0
1,0.99,0.99,0.05,0,0,0
1,0.99,0.99,0.02,0,0,0
1,1,0.89,0.17,0,0,0
1,0.99,0.99,0.09,0,0,0
1,1,0.99,0.33,0,0,0
1,0.99,0.92,0.17,0,0,0
1,0.99,0.99,0.11,0,0,0
1,0.83,0.3,0.21,0,1,0
1,1,0.99,0.01,0,0,0
1,0.99,0.76,0.99,0,0,1
1,0.99,0.95,0.01,0,0,0
1,0.99,0.99,0.98,0,0,1
1,0.99,0.99,0.08,0,0,0
1,1,0.99,0.06,0,0,0
1,1,0.99,0.15,0,0,0
1,0.99,0.74,0.99,0,0,1
1,0.99,0.71,0.26,0,0,0
1,0.99,0.99,0.08,0,0,0
1,0.99,0.74,0.99,0,0,1
1,0.99,0.92,0.17,0,0,0
1,1,0.99,0.11,0,0,0
1,1,0.99,0.11,0,0,0
1,0.99,0.96,0.01,0,0,0
1,1,0.94,0.16,0,0,0
1,0.99,0.99,0.01,0,0,0
1,1,0.99,0.05,0,0,0
1,0.99,0.99,0.01,0,0,0
1,1,0.92,0.02,0,0,0
1,0.99,0.99,0.07,0,0,0
1,0.99,0.97,0.01,0,0,0
1,0.99,0.98,0.01,0,0,0
1,0.99,0.99,0.06,0,0,0
1,0.99,0.99,0.39,0,0,0
1,1,0.85,0.19,0,0,0
1,0.99,0.99,0.1,0,0,0
1,1,0.99,0.04,0,0,0
1,0.99,0.99,0.04,0,0,0
1,0.96,0.56,0.98,0,0,1
1,0.99,0.99,0.01,0,0,0
1,1,0.99,0.01,0,0,0
1,1,0.99,0.18,0,0,0
1,0.99,0.99,0.14,0,0,0
1,1,0.99,0.18,0,0,0
1,0.99,0.99,0.01,0,0,0
1,1,0.99,0.01,0,0,0
1,1,0.95,0.16,0,0,0
1,0.99,0.96,0.17,0,0,0
1,1,0.99,0.01,0,0,0
1,0.99,0.99,0.06,0,0,0
1,0.99,0.24,0.05,0,1,0
1,1,0.95,0.16,0,0,0
1,0.99,0.99,0.06,0,0,0
1,1,0.99,0.01,0,0,0
1,1,0.99,0.11,0,0,0
1,1,0.99,0.01,0,0,0
1,1,0.99,0.02,0,0,0
1,1,0.99,0.09,0,0,0
1,0.99,0.99,0.07,0,0,0
1,0.99,0.99,0.01,0,0,0
1,1,0.99,0.24,0,0,0
1,1,0.99,0.02,0,0,0
1,0.99,0.99,0.01,0,0,0
1,1,0.99,0.01,0,0,0
1,1,0.98,0.17,0,0,0
1,0.99,0.99,0.13,0,0,0
1,0.99,0.99,0.09,0,0,0
1,0.99,0.69,0.95,0,0,1
1,0.99,0.99,0.02,0,0,0
1,0.16,0.36,0.02,1,1,0
1,0.99,0.99,0.09,0,0,0
1,1,0.99,0.18,0,0,0
1,0.99,0.27,0.18,0,1,0
1,0.99,0.99,0.13,0,0,0
1,0.99,0.79,0.23,0,0,0
1,1,0.99,0.09,0,0,0
1,0.99,0.32,0.96,0,1,1
1,0.99,0.99,0.05,0,0,0
1,0.99,0.99,0.06,0,0,0
1,0.83,0.99,0.09,0,0,0
1,0.99,0.99,0.24,0,0,0
1,0.99,0.99,0.03,0,0,0
1,0.99,0.95,0.1,0,0,0
1,1,0.99,0.16,0,0,0
1,0.99,0.99,0.97,0,0,1
1,1,0.99,0.24,0,0,0
1,0.96,0.56,0.98,0,0,1
1,1,0.99,0.11,0,0,0
1,0.99,0.99,0.04,0,0,0
1,0.16,0.36,0.02,1,1,0
1,0.99,0.99,0.26,0,0,0
1,0.99,0.99,0.15,0,0,0
1,1,0.99,0.12,0,0,0
1,0.99,0.99,0.04,0,0,0
1,0.99,0.99,0.07,0,0,0
1,0.93,0.99,0.96,0,0,1
1,0.72,0.34,0.98,0,1,1
1,0.99,0.99,0.12,0,0,0
1,0.99,0.99,0.02,0,0,0
1,1,0.95,0.06,0,0,0
1,1,0.99,0.17,0,0,0
1,0.99,0.99,0.24,0,0,0
1,0.99,0.99,0.24,0,0,0
1,1,0.99,0.02,0,0,0
1,1,0.99,0.07,0,0,0
1,0.99,0.24,0.05,0,1,0
1,0.99,0.95,0.01,0,0,0
1,0.99,0.99,0.13,0,0,0
1,0.99,0.99,0.04,0,0,0
1,1,0.99,0.25,0,0,0
1,1,0.99,0.01,0,0,0
1,0.99,0.99,0.09,0,0,0
1,1,0.99,0.25,0,0,0
1,1,0.99,0.01,0,0,0
1,0.99,0.99,0.06,0,0,0
1,1,0.99,0.34,0,0,0
1,0.99,0.99,0.24,0,0,0
1,0.99,0.99,0.09,0,0,0
1,1,0.99,0.15,0,0,0
1,0.99,0.97,0.39,0,0,0
1,1,0.99,0.01,0,0,0
1,1,0.99,0.18,0,0,0
1,1,0.99,0.02,0,0,0
1,0.95,0.99,0.21,0,0,0
1,0.99,0.97,0.17,0,0,0
1,1,0.99,0.05,0,0,0
1,0.99,0.99,0.28,0,0,0
1,0.99,0.99,0.01,0,0,0
1,0.99,0.99,0.08,0,0,0
1,1,0.83,0.23,0,0,0
1,0.99,0.99,0.01,0,0,0
1,0.9,0.99,0.1,0,0,0
1,0.51,0.31,0.19,0,1,0
1,0.95,0.99,0.21,0,0,0
1,0.99,0.99,0.01,0,0,0
1,1,0.99,0.1,0,0,0
1,1,0.99,0.13,0,0,0
1,0.99,0.99,0.02,0,0,0
1,0.99,0.99,0.06,0,0,0
1,1,0.99,0.18,0,0,0
1,0.99,0.89,0.22,0,0,0
1,0.99,0.99,0.01,0,0,0
1,0.99,0.97,0.17,0,0,0
1,0.99,0.99,0.08,0,0,0
1,1,0.99,0.04,0,0,0
1,1,0.99,0.02,0,0,0
1,1,0.99,0.01,0,0,0
1,1,0.99,0.18,0,0,0
2,0.77,0.75,0.01,0,0,0
2,0.99,0.99,0.16,0,0,0
2,0.99,0.99,0.08,0,0,0
2,0.99,0.95,0.16,0,0,0
2,0.99,0.99,0.12,0,0,0
2,0.99,0.75,0.33,0,0,0
2,0.99,0.99,0.13,0,0,0
2,0.56,0.52,0.04,0,0,0
2,0.89,0.85,0.17,0,0,0
2,0.91,0.67,0.18,0,0,0
2,0.99,0.99,0.11,0,0,0
2,0.99,0.95,0.26,0,0,0
2,0.94,0.68,0.28,0,0,0
2,0.98,0.8,0.46,0,0,1
2,0.99,0.99,0.11,0,0,0
2,0.75,0.42,0.4,0,1,0
2,0.96,0.74,0.01,0,0,0
2,0.95,0.67,0.12,0,0,0
2,0.57,0.33,0.12,0,1,0
3,0.56,0.99,0.45,0,0,1
3,0.99,0.99,0,0,0,0
3,0.99,0.99,0.06,0,0,0
3,0.99,1,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.59,0.98,0.45,0,0,1
3,0.72,0.83,0.09,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.48,0.65,0.96,1,0,1
3,0.99,0.87,0,0,0,0
3,0.63,0.62,0.09,0,0,0
3,0.99,0.99,0.01,0,0,0
3,1,0.99,0,0,0,0
3,0.99,0.99,0,0,0,0
3,1,0.99,0,0,0,0
3,0.94,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.72,0.7,0.97,0,0,1
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.05,0,0,0
3,0.63,0.99,0.32,0,0,0
3,0.99,0.99,0.04,0,0,0
3,0.69,0.99,0.13,0,0,0
3,0.99,0.99,0.03,0,0,0
3,0.99,0.99,0,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.11,0,0,0
3,0.99,0.99,0,0,0,0
3,1,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.88,0,0,0,0
3,0.99,0.99,0.11,0,0,0
3,0.87,0.99,0.01,0,0,0
3,0.72,0.94,0.1,0,0,0
3,0.99,0.97,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.71,0.92,0.48,0,0,1
3,0.99,0.99,0.14,0,0,0
3,0.97,0.99,0,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.82,0.99,0.01,0,0,0
3,0.99,0.99,0.14,0,0,0
3,0.99,1,0.01,0,0,0
3,0.99,1,0.01,0,0,0
3,0.99,0.99,0,0,0,0
3,0.88,0.82,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.48,0.65,0.96,1,0,1
3,0.99,0.99,0.01,0,0,0
3,0.63,0.99,0.32,0,0,0
3,0.99,0.99,0.16,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.36,0.03,0.01,1,1,0
3,0.99,1,0.01,0,0,0
3,0.99,0.99,0.05,0,0,0
3,0.89,0.97,0.01,0,0,0
3,0.07,0.09,0.01,1,1,0
3,0.75,0.92,0,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.65,0.83,0.97,0,0,1
3,0.89,0.97,0.01,0,0,0
3,0.77,0.95,0.01,0,0,0
3,0,0.88,0,0,0,0
3,0.83,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.92,0.99,0.01,0,0,0
3,0.99,0.99,0.06,0,0,0
3,0.48,0.73,0.19,1,0,0
3,0.93,0.99,0.1,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,1,0.99,0.01,0,0,0
3,0.99,0.99,0,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.82,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.92,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.02,0,0,0
3,0.07,0.09,0.01,1,1,0
3,0.72,0.94,0.1,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.64,0.88,0.07,0,0,0
3,0.99,0.99,0,0,0,0
3,0.99,0.99,0,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.83,0.01,0,0,0
3,0.99,1,0.01,0,0,0
3,0.83,0.99,0.01,0,0,0
3,0.99,0.88,0,0,0,0
3,0.8,0.95,0.96,0,0,1
3,0.99,0.99,0,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.03,0,0,0
3,0.99,0.99,0.04,0,0,0
3,1,0.99,0.09,0,0,0
3,0.99,1,0.01,0,0,0
3,0.87,0.99,0.01,0,0,0
3,0.99,1,0.01,0,0,0
3,0.99,0.99,0,0,0,0
3,1,0.99,0,0,0,0
3,0.99,0.99,0,0,0,0
3,0.99,0.99,0,0,0,0
3,0.7,0.99,0.19,0,0,0
3,0.63,0.62,0.09,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.71,0.92,0.48,0,0,1
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0,0,0,0
3,0.96,0.99,0.01,0,0,0
3,0.65,0.83,0.97,0,0,1
3,0.99,0.98,0.01,0,0,0
3,0.99,0.98,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.53,0,0,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.16,0.15,0.15,1,1,0
3,0.75,0.92,0,0,0,0
3,0.72,0.7,0.97,0,0,1
3,0.83,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.03,0,0,0
3,0.99,0.97,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,1,0.04,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.91,0.13,0,0,0
3,0.99,0.99,0,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.94,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,1,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.11,0,0,0
3,0.99,0.91,0.13,0,0,0
3,0.99,0.99,0.01,0,0,0
